samples_per_class,discount,num_features,num_selected,n_support,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,lying,standing,walking,running,ascending stairs,vacuum cleaning,rope jumping,sim sitting,sim cycling,sim Nordic walking,sim descending stairs,sim ironing,svm sitting,svm cycling,svm Nordic walking,svm descending stairs,svm ironing,knn sitting,knn cycling,knn Nordic walking,knn descending stairs,knn ironing,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
8,0.9,128,2,5,0.0001,2,1,1,2,same,0.9785714285714285,1,0.5923444976076555,0.5923444976076555,0.5923444976076555,1.0,0.9,1.0,1.0,0.95,1.0,1.0,0.3253588516746411,0.9641148325358851,0.46411483253588515,0.9688995215311005,0.23923444976076555,0.3253588516746411,0.9641148325358851,0.46411483253588515,0.9688995215311005,0.23923444976076555,0.3253588516746411,0.9641148325358851,0.46411483253588515,0.9688995215311005,0.23923444976076555,133,133,0.7969924812030075,0.8045112781954887,0.6992481203007519,0.8796992481203008,0.7142857142857143,0.6766917293233082
8,0.9,128,2,5,0.0001,2,1,1,2,same,0.9785714285714285,2,0.6273381294964029,0.5721822541966427,0.6709832134292566,1.0,0.9,1.0,1.0,0.95,1.0,1.0,0.3237410071942446,0.6378896882494005,0.47002398081534774,0.9448441247002398,0.7601918465227818,0.3237410071942446,0.31654676258992803,0.460431654676259,0.9496402877697842,0.8105515587529976,0.33093525179856115,0.9520383693045563,0.47002398081534774,0.9712230215827338,0.6306954436450839,126,126,0.7777777777777778,0.6904761904761905,0.8015873015873016,0.7936507936507936,0.6507936507936508,0.873015873015873
8,0.9,128,2,5,0.0001,2,1,1,2,same,0.9785714285714285,3,0.6326923076923077,0.6288461538461538,0.6711538461538461,1.0,0.9,1.0,1.0,0.95,1.0,1.0,0.32211538461538464,0.9735576923076923,0.45913461538461536,0.9735576923076923,0.43509615384615385,0.31971153846153844,0.9014423076923077,0.44471153846153844,0.9711538461538461,0.5072115384615384,0.31971153846153844,0.9615384615384616,0.4831730769230769,0.9759615384615384,0.6153846153846154,119,119,0.8151260504201681,0.7142857142857143,0.8067226890756303,0.865546218487395,0.6470588235294118,0.9327731092436975
8,0.9,128,2,5,0.0001,2,1,1,2,same,0.9785714285714285,4,0.6467469879518072,0.7026506024096385,0.7995180722891566,1.0,0.9,1.0,1.0,0.95,1.0,1.0,0.344578313253012,0.9783132530120482,0.5710843373493976,0.9542168674698795,0.3855421686746988,0.38072289156626504,0.980722891566265,0.653012048192771,0.9710843373493976,0.5277108433734939,0.6072289156626506,0.9566265060240964,0.9373493975903614,0.9156626506024096,0.5807228915662651,112,112,0.8214285714285714,0.7857142857142857,0.7321428571428571,0.8303571428571429,0.7321428571428571,0.9285714285714286
8,0.9,128,2,5,0.0001,2,1,1,2,same,0.9785714285714285,5,0.7357487922705314,0.8149758454106281,0.8657004830917875,1.0,0.9,1.0,1.0,0.95,1.0,1.0,0.6014492753623188,0.9734299516908212,0.7874396135265701,0.9444444444444444,0.3719806763285024,0.8381642512077294,0.9806763285024155,0.9202898550724637,0.9637681159420289,0.3719806763285024,0.9323671497584541,0.8671497584541062,0.9371980676328503,0.9057971014492754,0.6859903381642513,105,105,0.8380952380952381,0.7714285714285715,0.8857142857142857,0.8476190476190476,0.8857142857142857,0.9142857142857143
8,0.9,128,2,5,0.0001,2,1,1,2,different,0.9642857142857143,1,0.5516746411483253,0.5516746411483253,0.5516746411483253,0.95,1.0,0.9,1.0,0.95,0.95,1.0,0.6124401913875598,0.9617224880382775,0.583732057416268,0.1722488038277512,0.42822966507177035,0.6124401913875598,0.9617224880382775,0.583732057416268,0.1722488038277512,0.42822966507177035,0.6124401913875598,0.9617224880382775,0.583732057416268,0.1722488038277512,0.42822966507177035,133,133,0.5789473684210527,0.6616541353383458,0.9022556390977443,0.8270676691729323,0.8571428571428571,0.7443609022556391
8,0.9,128,2,5,0.0001,2,1,1,2,different,0.9642857142857143,2,0.6326139088729017,0.6215827338129496,0.6311750599520384,0.95,1.0,0.9,1.0,0.95,0.95,1.0,0.6115107913669064,0.9304556354916067,0.9112709832134293,0.10551558752997602,0.60431654676259,0.6115107913669064,0.9136690647482014,0.9184652278177458,0.10551558752997602,0.5587529976019184,0.6115107913669064,0.9400479616306955,0.9328537170263789,0.16546762589928057,0.5059952038369304,126,126,0.5317460317460317,0.5793650793650794,0.746031746031746,0.8650793650793651,0.7301587301587301,0.9603174603174603
8,0.9,128,2,5,0.0001,2,1,1,2,different,0.9642857142857143,3,0.7620192307692307,0.7365384615384616,0.7399038461538462,0.95,1.0,0.9,1.0,0.95,0.95,1.0,0.6105769230769231,0.8846153846153846,0.6754807692307693,0.9447115384615384,0.6947115384615384,0.3942307692307692,0.8918269230769231,0.8605769230769231,0.8942307692307693,0.6418269230769231,0.31971153846153844,0.9278846153846154,0.9326923076923077,0.8701923076923077,0.6490384615384616,119,119,0.5210084033613446,0.6554621848739496,0.7310924369747899,0.8907563025210085,0.7226890756302521,0.9411764705882353
8,0.9,128,2,5,0.0001,2,1,1,2,different,0.9642857142857143,4,0.8067469879518072,0.7734939759036145,0.7498795180722891,0.95,1.0,0.9,1.0,0.95,0.95,1.0,0.6120481927710844,0.9349397590361446,0.8795180722891566,0.9060240963855422,0.7012048192771084,0.4674698795180723,0.9421686746987952,0.9204819277108434,0.8144578313253013,0.7228915662650602,0.3180722891566265,0.9349397590361446,0.927710843373494,0.8168674698795181,0.7518072289156627,112,112,0.6339285714285714,0.6339285714285714,0.8303571428571429,0.8839285714285714,0.8482142857142857,0.9375
8,0.9,128,2,5,0.0001,2,1,1,2,different,0.9642857142857143,5,0.8217391304347826,0.7869565217391304,0.7584541062801933,0.95,1.0,0.9,1.0,0.95,0.95,1.0,0.6086956521739131,0.9444444444444444,0.8888888888888888,0.927536231884058,0.7391304347826086,0.4323671497584541,0.9420289855072463,0.9516908212560387,0.8647342995169082,0.7439613526570048,0.3164251207729469,0.9347826086956522,0.9637681159420289,0.8164251207729468,0.7608695652173914,105,105,0.5428571428571428,0.6285714285714286,0.819047619047619,0.8857142857142857,0.8380952380952381,0.9428571428571428
8,0.9,128,2,5,0.0001,2,1,1,0,same,0.9571428571428572,1,0.7214285714285714,0.7214285714285714,0.7214285714285714,0.95,1.0,1.0,1.0,0.85,0.95,0.95,0.49888392857142855,0.921875,0.9241071428571429,0.6227678571428571,0.6395089285714286,0.49888392857142855,0.921875,0.9241071428571429,0.6227678571428571,0.6395089285714286,0.49888392857142855,0.921875,0.9241071428571429,0.6227678571428571,0.6395089285714286,133,133,0.6015037593984962,0.6090225563909775,0.48872180451127817,0.8721804511278195,0.8270676691729323,0.5789473684210527
8,0.9,128,2,5,0.0001,2,1,1,0,same,0.9571428571428572,2,0.7126256983240223,0.7845810055865922,0.7644692737430168,0.95,1.0,1.0,1.0,0.85,0.95,0.95,0.5675977653631284,0.9709497206703911,0.9340782122905028,0.3642458100558659,0.7262569832402235,0.6681564245810055,0.9519553072625698,0.9273743016759777,0.4949720670391061,0.8804469273743016,0.6703910614525139,0.9385474860335196,0.9284916201117318,0.5553072625698324,0.729608938547486,126,126,0.6904761904761905,0.6031746031746031,0.6111111111111112,0.8650793650793651,0.8333333333333334,0.8492063492063492
8,0.9,128,2,5,0.0001,2,1,1,0,same,0.9571428571428572,3,0.71834451901566,0.7467561521252797,0.7152125279642059,0.95,1.0,1.0,1.0,0.85,0.95,0.95,0.5447427293064877,0.970917225950783,0.941834451901566,0.4105145413870246,0.7237136465324385,0.29642058165548096,0.9697986577181208,0.9340044742729307,0.5973154362416108,0.9362416107382551,0.6185682326621924,0.9474272930648769,0.9474272930648769,0.5637583892617449,0.4988814317673378,119,119,0.6470588235294118,0.6470588235294118,0.6974789915966386,0.8067226890756303,0.9243697478991597,0.8403361344537815
8,0.9,128,2,5,0.0001,2,1,1,0,same,0.9571428571428572,4,0.7574468085106383,0.793952967525196,0.7590145576707726,0.95,1.0,1.0,1.0,0.85,0.95,0.95,0.723404255319149,0.9697648376259799,0.9260918253079508,0.43896976483762595,0.729003359462486,0.5274356103023516,0.9686450167973124,0.896976483762598,0.6920492721164614,0.8846584546472565,0.6293393057110862,0.9473684210526315,0.9451287793952967,0.5733482642777156,0.6998880179171333,112,112,0.6160714285714286,0.6964285714285714,0.8035714285714286,0.8035714285714286,0.8660714285714286,0.8392857142857143
8,0.9,128,2,5,0.0001,2,1,1,0,same,0.9571428571428572,5,0.8006726457399103,0.7829596412556054,0.7596412556053812,0.95,1.0,1.0,1.0,0.85,0.95,0.95,0.6446188340807175,0.9697309417040358,0.9204035874439462,0.5975336322869955,0.8710762331838565,0.47533632286995514,0.9663677130044843,0.9159192825112108,0.6804932735426009,0.8766816143497758,0.5459641255605381,0.9473094170403588,0.9540358744394619,0.6524663677130045,0.6984304932735426,105,105,0.6,0.7333333333333333,0.7904761904761904,0.8,0.8571428571428571,0.819047619047619
8,0.9,128,2,5,0.0001,2,1,1,0,different,0.9642857142857143,1,0.5506696428571428,0.5506696428571428,0.5506696428571428,1.0,1.0,1.0,0.9,0.95,1.0,0.9,0.21428571428571427,0.9720982142857143,0.5100446428571429,0.4877232142857143,0.5691964285714286,0.21428571428571427,0.9720982142857143,0.5100446428571429,0.4877232142857143,0.5691964285714286,0.21428571428571427,0.9720982142857143,0.5100446428571429,0.4877232142857143,0.5691964285714286,133,133,0.6616541353383458,0.7969924812030075,0.2932330827067669,0.9398496240601504,0.7669172932330827,0.8270676691729323
8,0.9,128,2,5,0.0001,2,1,1,0,different,0.9642857142857143,2,0.71731843575419,0.6981005586592178,0.6871508379888268,1.0,1.0,1.0,0.9,0.95,1.0,0.9,0.5932960893854748,0.9620111731843576,0.6905027932960894,0.5687150837988827,0.7720670391061453,0.5150837988826815,0.9553072625698324,0.5083798882681564,0.6625698324022347,0.8491620111731844,0.5173184357541899,0.9508379888268157,0.587709497206704,0.5698324022346368,0.8100558659217877,126,126,0.7142857142857143,0.8095238095238095,0.7222222222222222,0.8174603174603174,0.8253968253968254,0.7857142857142857
8,0.9,128,2,5,0.0001,2,1,1,0,different,0.9642857142857143,3,0.6702460850111857,0.6767337807606264,0.6615212527964206,1.0,1.0,1.0,0.9,0.95,1.0,0.9,0.44407158836689037,0.9586129753914989,0.8176733780760627,0.4854586129753915,0.645413870246085,0.6297539149888143,0.9552572706935123,0.5067114093959731,0.6487695749440716,0.6431767337807607,0.41834451901565994,0.9507829977628636,0.5838926174496645,0.5324384787472036,0.8221476510067114,119,119,0.6974789915966386,0.8151260504201681,0.7899159663865546,0.8235294117647058,0.7394957983193278,0.8235294117647058
8,0.9,128,2,5,0.0001,2,1,1,0,different,0.9642857142857143,4,0.7305711086226204,0.6815229563269877,0.7184770436730123,1.0,1.0,1.0,0.9,0.95,1.0,0.9,0.7402015677491601,0.9518477043673013,0.864501679731243,0.3829787234042553,0.7133258678611423,0.4658454647256439,0.948488241881299,0.9115341545352743,0.3381858902575588,0.7435610302351624,0.406494960806271,0.948488241881299,0.8689809630459127,0.5386338185890257,0.8297872340425532,112,112,0.5892857142857143,0.8482142857142857,0.7678571428571429,0.8571428571428571,0.6964285714285714,0.8482142857142857
8,0.9,128,2,5,0.0001,2,1,1,0,different,0.9642857142857143,5,0.7105381165919282,0.7730941704035874,0.7585201793721973,1.0,1.0,1.0,0.9,0.95,1.0,0.9,0.6109865470852018,0.9495515695067265,0.8688340807174888,0.3710762331838565,0.7522421524663677,0.7230941704035875,0.9484304932735426,0.8766816143497758,0.46300448430493274,0.8542600896860987,0.6210762331838565,0.9484304932735426,0.8789237668161435,0.48094170403587444,0.8632286995515696,105,105,0.5904761904761905,0.8476190476190476,0.7619047619047619,0.8476190476190476,0.7333333333333333,0.8666666666666667
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9357142857142857,1,0.5909933774834437,0.5909933774834437,0.5909933774834437,0.9,1.0,0.95,0.85,0.9,1.0,0.95,0.9642384105960264,0.7827814569536424,0.9589403973509933,0.06754966887417219,0.1814569536423841,0.9642384105960264,0.7827814569536424,0.9589403973509933,0.06754966887417219,0.1814569536423841,0.9642384105960264,0.7827814569536424,0.9589403973509933,0.06754966887417219,0.1814569536423841,133,133,0.7518796992481203,0.7518796992481203,0.3157894736842105,0.9022556390977443,0.6917293233082706,0.7669172932330827
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9357142857142857,2,0.4687002652519894,0.4647214854111406,0.5111405835543766,0.9,1.0,0.95,0.85,0.9,1.0,0.95,0.27851458885941643,0.7029177718832891,0.9389920424403183,0.1312997347480106,0.2917771883289125,0.27984084880636606,0.8209549071618037,0.9496021220159151,0.10742705570291777,0.16578249336870027,0.28249336870026526,0.7851458885941645,0.9522546419098143,0.3076923076923077,0.22811671087533156,126,126,0.9285714285714286,0.5476190476190477,0.6825396825396826,0.8571428571428571,0.753968253968254,0.9047619047619048
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9357142857142857,3,0.6579017264276228,0.6719787516600265,0.69535192563081,0.9,1.0,0.95,0.85,0.9,1.0,0.95,0.8871181938911022,0.9482071713147411,0.9322709163346613,0.2297476759628154,0.2921646746347942,0.8844621513944223,0.9030544488711819,0.9442231075697212,0.2695883134130146,0.35856573705179284,0.7768924302788844,0.9017264276228419,0.950863213811421,0.37184594953519257,0.4754316069057105,119,119,0.9243697478991597,0.5210084033613446,0.7647058823529411,0.8739495798319328,0.8235294117647058,0.8991596638655462
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9357142857142857,4,0.7170212765957447,0.7367021276595744,0.7683510638297872,0.9,1.0,0.95,0.85,0.9,1.0,0.95,0.7287234042553191,0.9414893617021277,0.9042553191489362,0.48271276595744683,0.5279255319148937,0.636968085106383,0.925531914893617,0.9388297872340425,0.5917553191489362,0.5904255319148937,0.863031914893617,0.8550531914893617,0.949468085106383,0.6329787234042553,0.5412234042553191,112,112,0.9017857142857143,0.5267857142857143,0.7767857142857143,0.8571428571428571,0.8392857142857143,0.9017857142857143
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9357142857142857,5,0.7291611185086552,0.7653794940079893,0.7861517976031958,0.9,1.0,0.95,0.85,0.9,1.0,0.95,0.7177097203728362,0.8575233022636485,0.8801597869507324,0.5193075898801598,0.6711051930758988,0.6604527296937417,0.8215712383488681,0.9360852197070573,0.62982689747004,0.7789613848202397,0.8628495339547271,0.8535286284953395,0.9494007989347537,0.6324900133155792,0.6324900133155792,105,105,0.8285714285714286,0.5714285714285714,0.8095238095238095,0.8666666666666667,0.7904761904761904,0.9047619047619048
8,0.9,128,2,5,0.0001,2,1,1,1,different,0.9571428571428572,1,0.7014569536423841,0.7014569536423841,0.7014569536423841,0.95,1.0,0.95,0.95,0.9,0.95,1.0,0.6821192052980133,0.8503311258278146,0.9629139072847682,0.4675496688741722,0.5443708609271524,0.6821192052980133,0.8503311258278146,0.9629139072847682,0.4675496688741722,0.5443708609271524,0.6821192052980133,0.8503311258278146,0.9629139072847682,0.4675496688741722,0.5443708609271524,133,133,0.5413533834586466,0.7744360902255639,0.6541353383458647,0.924812030075188,0.9473684210526315,0.7443609022556391
