bs,discount,num_features,num_selected,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim jog,sim sit,sim bike,sim downstairs,sim write,svm jog,svm sit,svm bike,svm downstairs,svm write,knn jog,knn sit,knn bike,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
64,0.9,256,2,0.0001,1,4,1,1,1,0.8055555555555556,5,0.7930532212885154,0.7012885154061624,0.8337254901960784,1.0,1.0,1.0,1.0,0.2,0.4,0.7142857142857143,0.8,0.9126050420168067,0.6829131652661065,0.5316526610644258,0.838655462184874,0.9994397759103641,0.8605042016806723,0.043137254901960784,0.7271708683473389,0.8756302521008403,1.0,0.8492997198879552,0.7322128851540616,0.8571428571428571,0.7624649859943977,0.9675070028011205,2,2,0.5,1.0,0.5,1.0,True,True
64,0.9,256,2,0.0001,1,5,1,1,1,0.8888888888888888,1,0.8788149804359978,0.8788149804359978,0.8788149804359978,1.0,1.0,1.0,0.6,1.0,0.8,0.7142857142857143,0.4,0.9100055897149245,0.7613191727221912,0.8485187255449972,0.9558412520961431,0.9183901621017329,0.9100055897149245,0.7613191727221912,0.8485187255449972,0.9558412520961431,0.9183901621017329,0.9100055897149245,0.7613191727221912,0.8485187255449972,0.9558412520961431,0.9183901621017329,28,28,0.5714285714285714,0.9642857142857143,0.4642857142857143,1.0,0.8214285714285714,0.8571428571428571
64,0.9,256,2,0.0001,1,5,1,1,1,0.8888888888888888,2,0.9022371364653243,0.893847874720358,0.898993288590604,1.0,1.0,1.0,0.6,1.0,0.8,0.7142857142857143,0.4,0.9563758389261745,0.8501118568232662,0.8512304250559284,0.9748322147651006,0.8786353467561522,0.9574944071588367,0.854586129753915,0.8266219239373602,0.9725950782997763,0.8579418344519015,0.941834451901566,0.8204697986577181,0.8691275167785235,0.9860178970917226,0.87751677852349,20,20,0.6,0.95,0.6,0.9,0.7,0.8
64,0.9,256,2,0.0001,1,5,1,1,1,0.8888888888888888,3,0.8966983771684387,0.8842753217683268,0.8960268606603246,1.0,1.0,1.0,0.6,1.0,0.8,0.7142857142857143,0.4,0.9792949076664801,0.8231673195299385,0.7839955232232793,0.9675433687744823,0.9294907666480134,0.9854504756575265,0.8304420817011752,0.7246782316731953,0.9686625629546727,0.9121432568550644,0.9709009513150532,0.8002238388360381,0.7733631785114717,0.9826524902070509,0.952993844432009,12,12,0.5833333333333334,0.9166666666666666,0.5833333333333334,0.9166666666666666,0.8333333333333334,0.8333333333333334
64,0.9,256,2,0.0001,1,5,1,1,1,0.8888888888888888,4,0.886562150055991,0.8769316909294513,0.8931690929451288,1.0,1.0,1.0,0.6,1.0,0.8,0.7142857142857143,0.4,0.944568868980963,0.7855543113101904,0.7894736842105263,0.9697648376259799,0.9434490481522956,0.9843225083986562,0.8090705487122061,0.706047032474804,0.9585666293393057,0.9266517357222844,0.9708846584546472,0.7838745800671892,0.77491601343785,0.9826427771556551,0.9535274356103024,7,7,0.5714285714285714,0.8571428571428571,0.5714285714285714,1.0,0.8571428571428571,1.0
64,0.9,256,2,0.0001,1,5,1,1,1,0.8888888888888888,5,0.8955742296918767,0.8913165266106443,0.8969187675070028,1.0,1.0,1.0,0.6,1.0,0.8,0.7142857142857143,0.4,0.942296918767507,0.8291316526610645,0.7983193277310925,0.9613445378151261,0.9467787114845938,0.9859943977591037,0.865546218487395,0.7198879551820728,0.9630252100840336,0.9221288515406163,0.9708683473389356,0.8123249299719888,0.7669467787114846,0.9798319327731092,0.9546218487394958,2,2,True,True,True,True,True,True
64,0.9,256,2,0.0001,2,1,1,1,1,0.8611111111111112,1,0.8955841252096143,0.8955841252096143,0.8955841252096143,1.0,0.6666666666666666,1.0,0.8,1.0,1.0,0.7142857142857143,0.6,0.9726103968697597,0.8697596422582449,0.92230296254891,0.8345444382336501,0.878703186137507,0.9726103968697597,0.8697596422582449,0.92230296254891,0.8345444382336501,0.878703186137507,0.9726103968697597,0.8697596422582449,0.92230296254891,0.8345444382336501,0.878703186137507,28,28,0.6428571428571429,0.8571428571428571,0.35714285714285715,1.0,0.42857142857142855,0.75
64,0.9,256,2,0.0001,2,1,1,1,1,0.8611111111111112,2,0.9251677852348993,0.9149888143176734,0.9256152125279642,1.0,0.6666666666666666,1.0,0.8,1.0,1.0,0.7142857142857143,0.6,0.9049217002237137,0.8875838926174496,0.9105145413870246,0.9619686800894854,0.9608501118568232,0.8702460850111857,0.8685682326621924,0.9004474272930649,0.9625279642058165,0.9731543624161074,0.8976510067114094,0.8931767337807607,0.9871364653243848,0.9815436241610739,0.8685682326621924,20,20,0.65,0.95,0.4,1.0,0.6,0.75
64,0.9,256,2,0.0001,2,1,1,1,1,0.8611111111111112,1,0.8804918949133594,0.8804918949133594,0.8804918949133594,1.0,0.6666666666666666,1.0,0.8,0.8,1.0,0.7142857142857143,1.0,0.9049748462828395,0.6539966461710452,0.9250978200111795,0.9619899385131359,0.956400223588597,0.9049748462828395,0.6539966461710452,0.9250978200111795,0.9619899385131359,0.956400223588597,0.9049748462828395,0.6539966461710452,0.9250978200111795,0.9619899385131359,0.956400223588597,28,28,0.6428571428571429,0.7857142857142857,0.10714285714285714,1.0,0.75,0.75
64,0.9,256,2,0.0001,2,1,1,1,1,0.8611111111111112,2,0.8748322147651006,0.9039149888143176,0.9208053691275168,1.0,0.6666666666666666,1.0,0.8,0.8,1.0,0.7142857142857143,1.0,0.9345637583892618,0.8568232662192393,0.6370246085011185,0.9848993288590604,0.9608501118568232,0.8853467561521253,0.860738255033557,0.8232662192393736,0.9837807606263982,0.9664429530201343,0.9351230425055929,0.8389261744966443,0.8819910514541387,0.959731543624161,0.988255033557047,20,20,0.6,1.0,0.25,1.0,0.7,0.7
