bs,discount,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim jog,sim sit,sim bike,sim downstairs,sim write,svm jog,svm sit,svm bike,svm downstairs,svm write,knn jog,knn sit,knn bike,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
40,0.6,0.0001,2,1,20,1,1,0.7222222222222222,2,0.776510067114094,0.7475391498881432,0.8655480984340045,1.0,1.0,1.0,1.0,0.8,0.4,0.7142857142857143,0.4,0.9602908277404921,0.10738255033557047,0.8529082774049217,0.9658836689038032,0.9960850111856824,0.9552572706935123,0.08053691275167785,0.7360178970917226,0.9681208053691275,0.9977628635346756,0.9642058165548099,0.49217002237136465,0.9116331096196868,0.9653243847874721,0.9944071588366891,20,20,0.65,0.95,0.65,1.0,0.85,0.9
40,0.6,0.0001,2,1,20,1,1,0.7222222222222222,3,0.778735310576385,0.7599328483491886,0.8023503077783996,1.0,1.0,1.0,1.0,0.8,0.4,0.7142857142857143,0.4,0.9681029658645776,0.12646894236149972,0.8528259653049804,0.9557918298824846,0.9904868494683827,0.9731393396754336,0.12199216564073867,0.7532176832680471,0.9569110240626749,0.9944040290990487,0.9641857862339116,0.17459429210968103,0.910464465584779,0.970341354224958,0.9921656407386682,12,12,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,0.75
40,0.6,0.0001,2,1,20,1,1,0.7222222222222222,4,0.7707726763717805,0.7671892497200448,0.9434490481522956,1.0,1.0,1.0,1.0,0.8,0.4,0.7142857142857143,0.4,0.973124300111982,0.135498320268757,0.8185890257558791,0.9417693169092946,0.9848824188129899,0.9759238521836506,0.11310190369540873,0.7973124300111982,0.9585666293393057,0.9910414333706606,0.971444568868981,0.9081746920492721,0.9036954087346024,0.9664053751399776,0.9675251959686451,7,7,0.8571428571428571,1.0,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571
40,0.6,0.0001,2,1,20,1,1,0.7222222222222222,5,0.7648179271708684,0.7778151260504201,0.9431932773109244,1.0,1.0,1.0,1.0,0.8,0.4,0.7142857142857143,0.4,0.9764705882352941,0.13949579831932774,0.7910364145658263,0.934453781512605,0.9826330532212885,0.9815126050420168,0.16694677871148458,0.7955182072829131,0.9557422969187676,0.9893557422969188,0.9714285714285714,0.9159663865546218,0.9036414565826331,0.957983193277311,0.9669467787114846,2,2,True,True,True,True,True,True
50,0.6,0.0001,2,1,20,1,1,0.7777777777777778,1,0.807043040804919,0.807043040804919,0.807043040804919,1.0,1.0,1.0,0.8,0.6,0.8,0.5714285714285714,1.0,0.9256567915036333,0.9217439910564561,0.7775293460033539,0.8144214645053103,0.5958636109558413,0.9256567915036333,0.9217439910564561,0.7775293460033539,0.8144214645053103,0.5958636109558413,0.9256567915036333,0.9217439910564561,0.7775293460033539,0.8144214645053103,0.5958636109558413,28,28,0.35714285714285715,1.0,0.2857142857142857,1.0,0.5,0.9285714285714286
50,0.6,0.0001,2,1,20,1,1,0.7777777777777778,2,0.8703579418344519,0.8567114093959731,0.895413870246085,1.0,1.0,1.0,0.8,0.6,0.8,0.5714285714285714,1.0,0.9340044742729307,0.8993288590604027,0.889821029082774,0.9200223713646533,0.7086129753914989,0.9384787472035794,0.9054809843400448,0.8713646532438478,0.9099552572706935,0.6582774049217002,0.9267337807606264,0.8842281879194631,0.9435123042505593,0.9524608501118568,0.7701342281879194,20,20,0.3,1.0,0.25,1.0,0.5,1.0
50,0.6,0.0001,2,1,20,1,1,0.7777777777777778,3,0.9009513150531617,0.8931169557918299,0.9356463346390599,1.0,1.0,1.0,0.8,0.6,0.8,0.5714285714285714,1.0,0.9753777280358142,0.893676552881925,0.9255735870173475,0.940123111359821,0.7700055959709009,0.9720201454952434,0.9003917179630666,0.9647453833240067,0.9406827084499161,0.6877448237269166,0.983212087297146,0.8869613878007835,0.9569110240626749,0.95747062115277,0.893676552881925,12,12,0.25,1.0,0.25,1.0,0.5,0.8333333333333334
50,0.6,0.0001,2,1,20,1,1,0.7777777777777778,4,0.8538633818589025,0.8811870100783875,0.928555431131019,1.0,1.0,1.0,0.8,0.6,0.8,0.5714285714285714,1.0,0.9277715565509519,0.9272116461366181,0.8225083986562151,0.8393057110862262,0.7525195968645016,0.9356103023516238,0.9316909294512878,0.9725643896976484,0.8656215005599104,0.700447928331467,0.9591265397536394,0.9462486002239642,0.975363941769317,0.8706606942889138,0.8913773796192609,7,7,False,True,False,True,0.2857142857142857,0.7142857142857143
50,0.6,0.0001,2,1,20,1,1,0.7777777777777778,5,0.9010644257703081,0.9065546218487395,0.9526050420168067,1.0,1.0,1.0,0.8,0.6,0.8,0.5714285714285714,1.0,0.9467787114845938,0.9070028011204482,0.9064425770308123,0.9243697478991597,0.8207282913165266,0.9366946778711485,0.911484593837535,0.9725490196078431,0.9591036414565827,0.7529411764705882,0.9591036414565827,0.927170868347339,0.9753501400560224,0.9557422969187676,0.9456582633053221,2,2,False,True,False,True,False,True
60,0.6,0.0001,2,1,20,1,1,0.7777777777777778,1,0.8971492453884852,0.8971492453884852,0.8971492453884852,1.0,1.0,1.0,1.0,0.4,0.6,0.42857142857142855,0.8,0.8485187255449972,0.7568474007825601,0.9547233091112354,0.9944102850754611,0.9312465064281722,0.8485187255449972,0.7568474007825601,0.9547233091112354,0.9944102850754611,0.9312465064281722,0.8485187255449972,0.7568474007825601,0.9547233091112354,0.9944102850754611,0.9312465064281722,28,28,0.42857142857142855,0.9285714285714286,0.07142857142857142,1.0,0.5714285714285714,0.75
