bs,discount,num_features,num_selected,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim jog,sim sit,sim bike,sim downstairs,sim write,svm jog,svm sit,svm bike,svm downstairs,svm write,knn jog,knn sit,knn bike,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
64,0.9,256,4,0.0001,2,1,20,1,1,0.8611111111111112,3,0.8965864577504197,0.9241186345831002,0.9358701734750979,1.0,1.0,1.0,0.8,0.6,0.8,0.8571428571428571,1.0,0.9602686066032456,0.9037493005036373,0.6776720761052043,0.9921656407386682,0.949076664801343,0.9686625629546727,0.9037493005036373,0.8259653049804141,0.9910464465584778,0.9311695579182988,0.9580302182428652,0.8914381645215445,0.8729714605484051,0.9899272523782876,0.9669837716843872,12,12,0.16666666666666666,1.0,0.16666666666666666,1.0,0.8333333333333334,0.9166666666666666
64,0.9,256,4,0.0001,2,1,20,1,1,0.8611111111111112,4,0.9191489361702128,0.9403135498320269,0.9473684210526315,1.0,1.0,1.0,0.8,0.6,0.8,0.8571428571428571,1.0,0.9675251959686451,0.896976483762598,0.79003359462486,0.990481522956327,0.9507278835386338,0.9652855543113102,0.8919372900335947,0.9137737961926092,0.9899216125419933,0.9406494960806271,0.9664053751399776,0.8857782754759238,0.9339305711086227,0.9848824188129899,0.9658454647256439,7,7,False,True,False,True,0.7142857142857143,0.8571428571428571
64,0.9,256,4,0.0001,2,1,20,1,1,0.8611111111111112,5,0.9465546218487395,0.9545098039215686,0.9626890756302521,1.0,1.0,1.0,0.8,0.6,0.8,0.8571428571428571,1.0,0.9663865546218487,0.9327731092436975,0.8834733893557423,0.988795518207283,0.9613445378151261,0.9753501400560224,0.9137254901960784,0.9299719887955182,0.9854341736694678,0.9680672268907563,0.9663865546218487,0.9490196078431372,0.9473389355742297,0.984873949579832,0.9658263305322129,2,2,0.5,1.0,0.5,1.0,0.5,1.0
64,0.9,256,5,0.0001,2,1,20,1,1,0.8611111111111112,1,0.7410844046953605,0.7410844046953605,0.7410844046953605,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.7142857142857143,0.4,0.6657350475125768,0.7836780324203466,0.3460033538289547,0.965902738960313,0.9441028507546115,0.6657350475125768,0.7836780324203466,0.3460033538289547,0.965902738960313,0.9441028507546115,0.6657350475125768,0.7836780324203466,0.3460033538289547,0.965902738960313,0.9441028507546115,28,28,0.25,1.0,0.10714285714285714,1.0,0.2857142857142857,0.8928571428571429
64,0.9,256,5,0.0001,2,1,20,1,1,0.8611111111111112,2,0.8044742729306488,0.8114093959731543,0.8743847874720357,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.7142857142857143,0.4,0.7975391498881432,0.8400447427293065,0.5151006711409396,0.9574944071588367,0.9121923937360179,0.7818791946308725,0.8596196868008948,0.5430648769574944,0.9519015659955258,0.9205816554809844,0.9714765100671141,0.7880313199105146,0.7058165548098434,0.9541387024608501,0.9524608501118568,20,20,0.2,1.0,0.2,1.0,0.45,1.0
64,0.9,256,5,0.0001,2,1,20,1,1,0.8611111111111112,3,0.8564073866815892,0.8733072188024622,0.9081141578063794,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.7142857142857143,0.4,0.9272523782876329,0.7705651930609961,0.6989367655288192,0.9625069949636262,0.9227756015668719,0.9328483491885842,0.8047006155567991,0.7526580861779518,0.9513150531617236,0.9250139899272524,0.9731393396754336,0.7224398433128147,0.9535534415221041,0.9541130386121992,0.9373251259093452,12,12,0.25,1.0,0.25,1.0,0.5833333333333334,0.8333333333333334
64,0.9,256,5,0.0001,2,1,20,1,1,0.8611111111111112,4,0.8842105263157894,0.9203807390817469,0.9133258678611422,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.7142857142857143,0.4,0.9356103023516238,0.8152295632698768,0.786114221724524,0.9641657334826428,0.91993281075028,0.986562150055991,0.864501679731243,0.9182530795072789,0.9613661814109743,0.8712206047032475,0.9916013437849944,0.7284434490481523,0.9664053751399776,0.9596864501679732,0.9204927211646137,7,7,0.14285714285714285,1.0,0.14285714285714285,1.0,0.42857142857142855,0.8571428571428571
64,0.9,256,5,0.0001,2,1,20,1,1,0.8611111111111112,5,0.9000560224089635,0.9272829131652661,0.9224649859943977,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.7142857142857143,0.4,0.9417366946778711,0.8285714285714286,0.853781512605042,0.9596638655462185,0.9165266106442577,0.984313725490196,0.8627450980392157,0.9680672268907563,0.9495798319327731,0.8717086834733894,0.9915966386554622,0.7887955182072829,0.9831932773109243,0.9596638655462185,0.8890756302521008,2,2,False,True,False,True,0.5,1.0
64,0.9,256,6,0.0001,2,1,20,1,1,0.5555555555555556,1,0.6139742873113471,0.6139742873113471,0.6139742873113471,0.6666666666666666,1.0,0.6666666666666666,1.0,0.4,0.6,0.14285714285714285,0.6,0.9888205701509223,0.8054779206260481,0.11235326998323085,0.25600894354387926,0.9072107322526551,0.9888205701509223,0.8054779206260481,0.11235326998323085,0.25600894354387926,0.9072107322526551,0.9888205701509223,0.8054779206260481,0.11235326998323085,0.25600894354387926,0.9072107322526551,28,28,0.8214285714285714,0.7857142857142857,0.03571428571428571,1.0,0.6428571428571429,0.7857142857142857
64,0.9,256,6,0.0001,2,1,20,1,1,0.5555555555555556,2,0.7890380313199105,0.7096196868008948,0.8282997762863534,0.6666666666666666,1.0,0.6666666666666666,1.0,0.4,0.6,0.14285714285714285,0.6,0.9865771812080537,0.17953020134228187,0.8763982102908278,0.9200223713646533,0.982662192393736,0.9507829977628636,0.14205816554809844,0.5190156599552572,0.9423937360178971,0.993847874720358,0.9759507829977628,0.8450782997762863,0.5665548098434005,0.79082774049217,0.9630872483221476,20,20,0.85,0.85,0.7,1.0,0.8,0.9
64,0.9,256,6,0.0001,2,1,20,1,1,0.5555555555555556,3,0.8408505875769446,0.8527140458869614,0.8898712926692781,0.6666666666666666,1.0,0.6666666666666666,1.0,0.4,0.6,0.14285714285714285,0.6,0.9434806939003917,0.39507554560716285,0.9121432568550644,0.9770565193060996,0.9764969222160045,0.8802462227196418,0.5271404588696139,0.8959149412423055,0.9904868494683827,0.9697817571348629,0.9059876888640179,0.8477895914941243,0.9518746502518187,0.8248461108002239,0.9188584219362059,12,12,0.9166666666666666,0.9166666666666666,0.8333333333333334,1.0,0.8333333333333334,0.9166666666666666
64,0.9,256,6,0.0001,2,1,20,1,1,0.5555555555555556,4,0.9300111982082867,0.9098544232922733,0.9193729003359462,0.6666666666666666,1.0,0.6666666666666666,1.0,0.4,0.6,0.14285714285714285,0.6,0.9277715565509519,0.8829787234042553,0.9014557670772676,0.9759238521836506,0.961926091825308,0.9272116461366181,0.8493840985442329,0.8919372900335947,0.9876819708846585,0.893057110862262,0.9272116461366181,0.8572228443449048,0.9115341545352743,0.9361702127659575,0.9647256438969765,7,7,1.0,0.8571428571428571,True,True,True,True
64,0.9,256,6,0.0001,2,1,20,1,1,0.5555555555555556,5,0.9090196078431373,0.9095798319327731,0.9135014005602241,0.6666666666666666,1.0,0.6666666666666666,1.0,0.4,0.6,0.14285714285714285,0.6,0.9378151260504202,0.8700280112044818,0.7904761904761904,0.9753501400560224,0.9714285714285714,0.9456582633053221,0.84593837535014,0.8761904761904762,0.9820728291316526,0.8980392156862745,0.9288515406162465,0.8112044817927171,0.911484593837535,0.9350140056022409,0.9809523809523809,2,2,True,True,True,True,True,True
