bs,discount,num_features,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim jog,sim sit,sim bike,sim downstairs,sim write,svm jog,svm sit,svm bike,svm downstairs,svm write,knn jog,knn sit,knn bike,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
64,0.9,256,0.0001,2,1,10,1,1,0.6666666666666666,5,0.8882913165266106,0.8771988795518207,0.8954621848739496,0.6666666666666666,1.0,1.0,0.6,0.4,0.4,0.42857142857142855,0.8,0.9613445378151261,0.834733893557423,0.8240896358543417,0.9736694677871148,0.8476190476190476,0.9859943977591037,0.8599439775910365,0.8442577030812325,0.973109243697479,0.7226890756302521,0.9854341736694678,0.796078431372549,0.8487394957983193,0.9389355742296919,0.9081232492997199,2,2,0.5,1.0,0.5,1.0,0.5,1.0
64,0.9,256,0.0001,2,1,15,1,1,0.8055555555555556,1,0.5746226942425936,0.5746226942425936,0.5746226942425936,1.0,1.0,1.0,1.0,0.8,1.0,0.42857142857142855,0.8,0.5466741196198994,0.3040804918949134,0.5891559530463947,0.5187255449972051,0.9144773616545556,0.5466741196198994,0.3040804918949134,0.5891559530463947,0.5187255449972051,0.9144773616545556,0.5466741196198994,0.3040804918949134,0.5891559530463947,0.5187255449972051,0.9144773616545556,28,28,0.39285714285714285,1.0,0.35714285714285715,1.0,0.5,0.8571428571428571
64,0.9,256,0.0001,2,1,15,1,1,0.8055555555555556,2,0.6431767337807607,0.651565995525727,0.4899328859060403,1.0,1.0,1.0,1.0,0.8,1.0,0.42857142857142855,0.8,0.6442953020134228,0.3495525727069351,0.5665548098434005,0.7807606263982103,0.8747203579418344,0.7315436241610739,0.2986577181208054,0.5710290827740492,0.7774049217002237,0.8791946308724832,0.5771812080536913,0.2656599552572707,0.6135346756152126,0.12583892617449666,0.8674496644295302,20,20,0.45,1.0,0.4,1.0,0.6,0.8
64,0.9,256,0.0001,2,1,15,1,1,0.8055555555555556,3,0.8219362059317291,0.8581980973698937,0.757358701734751,1.0,1.0,1.0,1.0,0.8,1.0,0.42857142857142855,0.8,0.5987688864017907,0.893676552881925,0.7688864017907107,0.8847229994404029,0.9636261891438165,0.6273083379966424,0.8740906547285954,0.9082260772243984,0.910464465584779,0.9709009513150532,0.587017347509793,0.8975937325125909,0.9546726357022943,0.43144935646334637,0.9160604364857303,12,12,0.25,1.0,0.25,1.0,0.3333333333333333,0.75
64,0.9,256,0.0001,2,1,15,1,1,0.8055555555555556,4,0.8764837625979843,0.8881298992161254,0.9103023516237402,1.0,1.0,1.0,1.0,0.8,1.0,0.42857142857142855,0.8,0.7379619260918253,0.868421052631579,0.8247480403135499,0.9742441209406495,0.977043673012318,0.7452407614781635,0.8745800671892497,0.8527435610302352,0.9938409854423292,0.9742441209406495,0.7973124300111982,0.8712206047032475,0.9462486002239642,0.9938409854423292,0.9428891377379619,7,7,0.2857142857142857,1.0,0.2857142857142857,1.0,0.2857142857142857,1.0
64,0.9,256,0.0001,2,1,15,1,1,0.8055555555555556,5,0.8981512605042017,0.9184313725490196,0.9425210084033614,1.0,1.0,1.0,1.0,0.8,1.0,0.42857142857142855,0.8,0.9053221288515406,0.8717086834733894,0.7764705882352941,0.9747899159663865,0.9624649859943978,0.9327731092436975,0.8761904761904762,0.8324929971988796,0.9904761904761905,0.9602240896358544,0.9736694677871148,0.8689075630252101,0.9322128851540616,0.9943977591036415,0.9434173669467787,2,2,False,True,False,True,False,True
64,0.9,256,0.0001,2,1,20,1,1,0.6666666666666666,1,0.770933482392398,0.770933482392398,0.770933482392398,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8,0.6,0.7142857142857143,0.2,0.8921185019564002,0.1928451648965903,0.8267188373392957,0.9429849077697038,1.0,0.8921185019564002,0.1928451648965903,0.8267188373392957,0.9429849077697038,1.0,0.8921185019564002,0.1928451648965903,0.8267188373392957,0.9429849077697038,1.0,28,28,0.5357142857142857,0.9642857142857143,0.39285714285714285,1.0,0.4642857142857143,0.6785714285714286
64,0.9,256,0.0001,2,1,20,1,1,0.6666666666666666,2,0.937248322147651,0.9253914988814318,0.9253914988814318,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8,0.6,0.7142857142857143,0.2,0.9608501118568232,0.8741610738255033,0.9278523489932886,0.953579418344519,0.9697986577181208,0.9093959731543624,0.8674496644295302,0.906599552572707,0.9658836689038032,0.9776286353467561,0.9558165548098434,0.8791946308724832,0.9569351230425056,0.9217002237136466,0.9133109619686801,20,20,0.5,1.0,0.35,1.0,0.55,0.85
64,0.9,256,0.0001,2,1,20,1,1,0.6666666666666666,3,0.8703973139339676,0.9044208170117516,0.9206491326245103,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8,0.6,0.7142857142857143,0.2,0.9865696698377169,0.8813654168998322,0.591494124230554,0.9552322327923894,0.9373251259093452,0.9876888640179071,0.8802462227196418,0.7644096250699496,0.9546726357022943,0.9350867375489648,0.9826524902070509,0.8757694459988808,0.8975937325125909,0.9210968102965864,0.9261331841074426,12,12,0.4166666666666667,1.0,0.25,1.0,0.5833333333333334,0.9166666666666666
64,0.9,256,0.0001,2,1,20,1,1,0.6666666666666666,4,0.858902575587906,0.8819708846584546,0.915565509518477,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8,0.6,0.7142857142857143,0.2,0.9876819708846585,0.8762597984322509,0.5655095184770437,0.9585666293393057,0.906494960806271,0.9888017917133258,0.8846584546472565,0.7217245240761478,0.9535274356103024,0.8611422172452408,0.9826427771556551,0.8756998880179171,0.864501679731243,0.9266517357222844,0.9283314669652856,7,7,0.42857142857142855,1.0,0.2857142857142857,1.0,0.7142857142857143,1.0
