samples_per_class,discount,num_features,num_selected,n_support,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim sit,sim bike,sim jog,sim downstairs,sim write,svm sit,svm bike,svm jog,svm downstairs,svm write,knn sit,knn bike,knn jog,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9125,3,0.8773363178511472,0.8898712926692781,0.9338556239507555,0.95,0.9,0.95,1.0,0.85,1.0,0.9,0.75,0.8830442081701175,0.6267487409065473,0.9759373251259094,0.9272523782876329,0.9736989367655288,0.8757694459988808,0.7381085618354785,0.9328483491885842,0.923335198656967,0.9792949076664801,0.8337996642417459,0.9395635142697258,0.9692221600447678,0.9759373251259094,0.9507554560716285,136,136,0.5367647058823529,0.8455882352941176,0.4117647058823529,0.9852941176470589,0.6544117647058824,0.875
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9125,4,0.8961926091825307,0.9302351623740202,0.9449048152295633,0.95,0.9,0.95,1.0,0.85,1.0,0.9,0.75,0.9344904815229563,0.6892497200447928,0.9792833146696529,0.9081746920492721,0.9697648376259799,0.9272116461366181,0.893057110862262,0.9468085106382979,0.9087346024636058,0.975363941769317,0.9020156774916014,0.9434490481522956,0.9792833146696529,0.9496080627099664,0.9501679731243001,128,128,0.546875,0.8125,0.421875,0.9765625,0.703125,0.875
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9125,5,0.8791036414565826,0.9315406162464986,0.9418487394957983,0.95,0.9,0.95,1.0,0.85,1.0,0.9,0.75,0.927170868347339,0.6532212885154062,0.934453781512605,0.9070028011204482,0.9736694677871148,0.9254901960784314,0.8644257703081233,0.9831932773109243,0.9064425770308123,0.9781512605042016,0.8717086834733894,0.9400560224089636,0.9775910364145658,0.9484593837535014,0.9714285714285714,120,120,0.5416666666666666,0.825,0.4083333333333333,0.9833333333333333,0.7916666666666666,0.8416666666666667
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,1,0.8764673001676915,0.8764673001676915,0.8764673001676915,0.95,0.75,1.0,1.0,0.9,0.9,0.85,0.85,0.8211291224147569,0.8468418110676356,0.8775852431525992,0.8893236444941308,0.9474566797093348,0.8211291224147569,0.8468418110676356,0.8775852431525992,0.8893236444941308,0.9474566797093348,0.8211291224147569,0.8468418110676356,0.8775852431525992,0.8893236444941308,0.9474566797093348,152,152,0.5723684210526315,0.8947368421052632,0.21052631578947367,0.993421052631579,0.5592105263157895,0.7763157894736842
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,2,0.9059284116331097,0.905145413870246,0.9119686800894855,0.95,0.75,1.0,1.0,0.9,0.9,0.85,0.85,0.8814317673378076,0.9133109619686801,0.9026845637583892,0.8674496644295302,0.964765100671141,0.8959731543624161,0.9233780760626398,0.848434004474273,0.8859060402684564,0.9720357941834452,0.8333333333333334,0.9054809843400448,0.9653243847874721,0.8937360178970917,0.9619686800894854,144,144,0.6041666666666666,0.9027777777777778,0.2847222222222222,0.9861111111111112,0.6041666666666666,0.7916666666666666
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,3,0.9101287073307219,0.9091214325685506,0.9253497481813094,0.95,0.75,1.0,1.0,0.9,0.9,0.85,0.85,0.932288752098489,0.902070509233352,0.8578623391158366,0.9166200335758254,0.9418019026301063,0.9473978735310576,0.910464465584779,0.7968662562954673,0.9507554560716285,0.940123111359821,0.9255735870173475,0.8919977616116396,0.9608282036933408,0.8897593732512591,0.9585898153329603,136,136,0.6176470588235294,0.9117647058823529,0.27205882352941174,0.9926470588235294,0.5514705882352942,0.8823529411764706
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,4,0.9154535274356103,0.9346024636058231,0.9313549832026876,0.95,0.75,1.0,1.0,0.9,0.9,0.85,0.85,0.9384098544232923,0.8958566629339306,0.9014557670772676,0.9003359462486002,0.9412094064949608,0.9490481522956327,0.896976483762598,0.9518477043673013,0.9339305711086227,0.9412094064949608,0.9260918253079508,0.8924972004479284,0.9899216125419933,0.8891377379619261,0.9591265397536394,128,128,0.6171875,0.890625,0.265625,1.0,0.609375,0.84375
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9,5,0.9159663865546218,0.9366946778711485,0.945546218487395,0.95,0.75,1.0,1.0,0.9,0.9,0.85,0.85,0.9394957983193277,0.9019607843137255,0.8515406162464986,0.9355742296918768,0.9512605042016806,0.9406162464985994,0.9081232492997199,0.8997198879551821,0.9736694677871148,0.9613445378151261,0.9266106442577031,0.8952380952380953,0.988795518207283,0.957983193277311,0.9591036414565827,120,120,0.6,0.9,0.3,1.0,0.6166666666666667,0.825
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.85625,1,0.9008384572386808,0.9008384572386808,0.9008384572386808,0.95,0.85,0.95,1.0,0.65,1.0,0.6,0.85,0.912800447177194,0.8608160983789827,0.9793180547792063,0.9636668529904975,0.7875908328675237,0.912800447177194,0.8608160983789827,0.9793180547792063,0.9636668529904975,0.7875908328675237,0.912800447177194,0.8608160983789827,0.9793180547792063,0.9636668529904975,0.7875908328675237,152,152,0.6842105263157895,0.7236842105263158,0.4144736842105263,0.993421052631579,0.618421052631579,0.9407894736842105
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.85625,2,0.9256152125279642,0.9024608501118568,0.9352348993288591,0.95,0.85,0.95,1.0,0.65,1.0,0.6,0.85,0.9222595078299777,0.930089485458613,0.9854586129753915,0.9121923937360179,0.8780760626398211,0.947986577181208,0.790268456375839,0.9848993288590604,0.912751677852349,0.8763982102908278,0.8970917225950783,0.9485458612975392,0.9837807606263982,0.9334451901565995,0.9133109619686801,144,144,0.6597222222222222,0.7291666666666666,0.5902777777777778,0.9791666666666666,0.7638888888888888,0.8819444444444444
