samples_per_class,discount,num_features,num_selected,n_support,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim sit,sim bike,sim jog,sim downstairs,sim write,svm sit,svm bike,svm jog,svm downstairs,svm write,knn sit,knn bike,knn jog,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
10,0.7,128,6,8,-1,2,4,1,1,same,0.15,3,0.9066592053721321,0.9134862898712927,0.9343033016228316,0.0,0.0,0.1,0.0,0.8,0.15,0.0,0.15,0.8886401790710688,0.8047006155567991,0.9731393396754336,0.8931169557918299,0.9736989367655288,0.8002238388360381,0.8623391158365976,0.9781757134862898,0.9384443200895355,0.9882484611080022,0.8987129266927812,0.9266927811975377,0.9776161163961947,0.9099048684946839,0.9585898153329603,136,136,0.5220588235294118,0.9485294117647058,0.5367647058823529,0.9264705882352942,0.6470588235294118,0.8308823529411765
10,0.7,128,6,8,-1,2,4,1,1,same,0.15,4,0.8956326987681971,0.8891377379619261,0.9191489361702128,0.0,0.0,0.1,0.0,0.8,0.15,0.0,0.15,0.8499440089585666,0.7659574468085106,0.9708846584546472,0.9109742441209406,0.9804031354983203,0.738521836506159,0.8141097424412094,0.9781634938409854,0.9249720044792833,0.9899216125419933,0.8286674132138858,0.9210526315789473,0.9776035834266518,0.9003359462486002,0.9680851063829787,128,128,0.5,0.984375,0.515625,0.9375,0.6796875,0.7578125
10,0.7,128,6,8,-1,2,4,1,1,same,0.15,5,0.898375350140056,0.9042016806722689,0.9420728291316527,0.0,0.0,0.1,0.0,0.8,0.15,0.0,0.15,0.8554621848739495,0.7630252100840336,0.9736694677871148,0.9210084033613445,0.9787114845938375,0.8196078431372549,0.8016806722689076,0.9781512605042016,0.9372549019607843,0.984313725490196,0.9243697478991597,0.9187675070028011,0.9781512605042016,0.9198879551820728,0.969187675070028,120,120,0.49166666666666664,0.9833333333333333,0.5166666666666667,0.9583333333333334,0.725,0.8166666666666667
10,0.7,128,6,9,-1,2,4,1,1,same,0.05,1,0.748351034097261,0.748351034097261,0.748351034097261,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8608160983789827,0.10285075461151481,0.9865846841811068,0.8501956400223588,0.941307993292342,0.8608160983789827,0.10285075461151481,0.9865846841811068,0.8501956400223588,0.941307993292342,0.8608160983789827,0.10285075461151481,0.9865846841811068,0.8501956400223588,0.941307993292342,152,152,0.32894736842105265,0.993421052631579,0.26973684210526316,1.0,0.6578947368421053,0.631578947368421
10,0.7,128,6,9,-1,2,4,1,1,same,0.05,2,0.7972035794183445,0.7945190156599553,0.8921700223713647,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8523489932885906,0.28747203579418346,0.9832214765100671,0.8976510067114094,0.9653243847874721,0.8450782997762863,0.28859060402684567,0.9815436241610739,0.8752796420581656,0.9821029082774049,0.9088366890380313,0.7785234899328859,0.9793064876957495,0.8383668903803132,0.9558165548098434,144,144,0.4444444444444444,0.9513888888888888,0.4444444444444444,0.9861111111111112,0.6875,0.7708333333333334
10,0.7,128,6,9,-1,2,4,1,1,same,0.05,3,0.8263010632344712,0.8485730274202574,0.9166200335758254,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8416340235030778,0.4527140458869614,0.9876888640179071,0.8813654168998322,0.9681029658645776,0.8472299944040291,0.5679910464465585,0.9843312814773363,0.8707330721880246,0.9725797425853385,0.8522663682148853,0.8903189703413542,0.9809736989367656,0.9043088975937326,0.9552322327923894,136,136,0.5073529411764706,0.9338235294117647,0.5073529411764706,0.9558823529411765,0.7647058823529411,0.6911764705882353
10,0.7,128,6,9,-1,2,4,1,1,same,0.05,4,0.8447928331466965,0.8852183650615901,0.9187010078387458,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8449048152295633,0.5498320268756999,0.986562150055991,0.8784994400895857,0.9641657334826428,0.8471444568868981,0.7486002239641657,0.9848824188129899,0.8751399776035834,0.9703247480403135,0.8521836506159015,0.9249720044792833,0.9832026875699889,0.8952967525195968,0.9378499440089586,128,128,0.5234375,0.90625,0.5625,0.9375,0.7578125,0.6953125
10,0.7,128,6,9,-1,2,4,1,1,same,0.05,5,0.8545658263305322,0.9087955182072829,0.9236974789915966,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8442577030812325,0.5887955182072829,0.9899159663865547,0.8851540616246498,0.9647058823529412,0.8425770308123249,0.8134453781512605,0.9876750700280112,0.9338935574229692,0.9663865546218487,0.8521008403361344,0.9238095238095239,0.988795518207283,0.9159663865546218,0.9378151260504202,120,120,0.5666666666666667,0.8833333333333333,0.5916666666666667,0.9416666666666667,0.7666666666666667,0.75
10,0.7,128,6,1,-1,2,4,1,1,same,0.05625,1,0.6093907210732252,0.6093907210732252,0.6093907210732252,0.0,0.0,0.15,0.0,0.0,0.2,0.1,0.0,0.7540525433202907,0.06036892118501956,0.6668529904974846,0.6869759642258245,0.878703186137507,0.7540525433202907,0.06036892118501956,0.6668529904974846,0.6869759642258245,0.878703186137507,0.7540525433202907,0.06036892118501956,0.6668529904974846,0.6869759642258245,0.878703186137507,152,152,0.4605263157894737,0.9473684210526315,0.07236842105263158,1.0,0.506578947368421,0.875
10,0.7,128,6,1,-1,2,4,1,1,same,0.05625,2,0.5606263982102908,0.6027964205816555,0.5938478747203579,0.0,0.0,0.15,0.0,0.0,0.2,0.1,0.0,0.7779642058165548,0.06543624161073826,0.31655480984340045,0.714765100671141,0.9284116331096197,0.7695749440715883,0.06935123042505593,0.6470917225950783,0.6023489932885906,0.9256152125279642,0.7645413870246085,0.06263982102908278,0.5458612975391499,0.7080536912751678,0.8881431767337807,144,144,0.3958333333333333,1.0,0.4375,0.9930555555555556,0.6041666666666666,0.9166666666666666
10,0.7,128,6,1,-1,2,4,1,1,same,0.05625,3,0.7545607162842753,0.8239507554560717,0.7864577504196978,0.0,0.0,0.15,0.0,0.0,0.2,0.1,0.0,0.8528259653049804,0.21264689423614996,0.821488528259653,0.9910464465584778,0.8947957470621153,0.7968662562954673,0.5282596530498042,0.9031897034135422,0.978735310576385,0.9127028539451595,0.7823167319529939,0.5540011191941802,0.8047006155567991,0.9485170677112479,0.842753217683268,136,136,0.5073529411764706,0.9632352941176471,0.4632352941176471,0.9926470588235294,0.6397058823529411,0.8970588235294118
10,0.7,128,6,1,-1,2,4,1,1,same,0.05625,4,0.810414333706607,0.851063829787234,0.8849944008958567,0.0,0.0,0.15,0.0,0.0,0.2,0.1,0.0,0.8678611422172452,0.3896976483762598,0.9395296752519597,0.9876819708846585,0.8673012318029115,0.8544232922732363,0.6013437849944009,0.9686450167973124,0.9792833146696529,0.8516237402015677,0.8437849944008958,0.8656215005599104,0.9630459126539753,0.948488241881299,0.8040313549832027,128,128,0.5625,0.8984375,0.5,0.9921875,0.6953125,0.8828125
10,0.7,128,6,1,-1,2,4,1,1,same,0.05625,5,0.8923249299719888,0.8761904761904762,0.9080112044817927,0.0,0.0,0.15,0.0,0.0,0.2,0.1,0.0,0.8834733893557423,0.7658263305322129,0.9613445378151261,0.9697478991596639,0.8812324929971989,0.8901960784313725,0.6913165266106442,0.9792717086834734,0.9596638655462185,0.8605042016806723,0.8812324929971989,0.8666666666666667,0.9703081232492997,0.9439775910364145,0.8778711484593837,120,120,0.575,0.8666666666666667,0.49166666666666664,0.9916666666666667,0.7416666666666667,0.8833333333333333
10,0.7,128,6,2,-1,2,4,1,1,same,0.1875,1,0.6868641699273337,0.6868641699273337,0.6868641699273337,0.0,0.0,0.5,0.95,0.0,0.05,0.0,0.0,0.8032420346562326,0.24650642817216323,0.44494130799329235,0.9737283398546674,0.965902738960313,0.8032420346562326,0.24650642817216323,0.44494130799329235,0.9737283398546674,0.965902738960313,0.8032420346562326,0.24650642817216323,0.44494130799329235,0.9737283398546674,0.965902738960313,152,152,0.375,0.9868421052631579,0.2894736842105263,1.0,0.5,0.7894736842105263
