samples_per_class,discount,num_features,num_selected,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim sit,sim bike,sim jog,sim downstairs,sim write,svm sit,svm bike,svm jog,svm downstairs,svm write,knn sit,knn bike,knn jog,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
8,0.9,128,2,0.0001,2,1,1,1,same,0.2,1,0.6765790944661823,0.6765790944661823,0.6765790944661823,0.0,0.0,0.45,0.0,0.0,0.05,0.1,1.0,0.723309111235327,0.6444941307993293,0.6472889882615986,0.49524874231414195,0.8725544997205142,0.723309111235327,0.6444941307993293,0.6472889882615986,0.49524874231414195,0.8725544997205142,0.723309111235327,0.6444941307993293,0.6472889882615986,0.49524874231414195,0.8725544997205142,152,152,0.631578947368421,0.8947368421052632,0.2631578947368421,1.0,0.6973684210526315,0.6907894736842105
8,0.9,128,2,0.0001,2,1,1,1,same,0.2,2,0.7567114093959731,0.7514541387024608,0.7639821029082774,0.0,0.0,0.45,0.0,0.0,0.05,0.1,1.0,0.5704697986577181,0.6901565995525727,0.8825503355704698,0.6577181208053692,0.982662192393736,0.5027964205816555,0.6068232662192393,0.9815436241610739,0.674496644295302,0.9916107382550335,0.7102908277404921,0.6700223713646533,0.8652125279642058,0.6923937360178971,0.8819910514541387,144,144,0.6041666666666666,0.9236111111111112,0.5486111111111112,0.9722222222222222,0.7638888888888888,0.7222222222222222
8,0.9,128,2,0.0001,2,1,1,1,same,0.2,3,0.7818690542809177,0.7984331281477336,0.7965304980414102,0.0,0.0,0.45,0.0,0.0,0.05,0.1,1.0,0.5668718522663683,0.7493005036373811,0.8925573587017348,0.7280358142137661,0.9725797425853385,0.553441522104085,0.7101287073307219,0.9725797425853385,0.7817571348628987,0.974258533855624,0.6121992165640738,0.8410744264129827,0.8203693340794628,0.757694459988808,0.9513150531617236,136,136,0.5588235294117647,0.9411764705882353,0.4411764705882353,0.9779411764705882,0.7205882352941176,0.8308823529411765
8,0.9,128,2,0.0001,2,1,1,1,same,0.2,4,0.7924972004479284,0.7531914893617021,0.8067189249720045,0.0,0.0,0.45,0.0,0.0,0.05,0.1,1.0,0.5951847704367301,0.793952967525196,0.910414333706607,0.7127659574468085,0.9501679731243001,0.27435610302351626,0.770996640537514,0.9804031354983203,0.7726763717805151,0.9675251959686451,0.658454647256439,0.893057110862262,0.845464725643897,0.7525195968645016,0.8840985442329228,128,128,0.578125,0.921875,0.4609375,0.96875,0.71875,0.859375
8,0.9,128,2,0.0001,2,1,1,1,same,0.2,5,0.8005602240896359,0.8022408963585435,0.8377591036414566,0.0,0.0,0.45,0.0,0.0,0.05,0.1,1.0,0.6050420168067226,0.8218487394957983,0.9042016806722689,0.7428571428571429,0.9288515406162465,0.44649859943977593,0.8100840336134454,0.984873949579832,0.8336134453781513,0.9361344537815126,0.6414565826330533,0.8991596638655462,0.8773109243697479,0.8873949579831932,0.8834733893557423,120,120,0.6,0.9166666666666666,0.475,0.9583333333333334,0.6833333333333333,0.85
10,0.9,128,2,0.0001,2,1,1,1,same,0.14375,1,0.737842370039128,0.737842370039128,0.737842370039128,0.0,0.0,0.45,0.05,0.0,0.0,0.65,0.0,0.7970933482392398,0.7579653437674678,0.912800447177194,0.40469536053661265,0.8166573504751258,0.7970933482392398,0.7579653437674678,0.912800447177194,0.40469536053661265,0.8166573504751258,0.7970933482392398,0.7579653437674678,0.912800447177194,0.40469536053661265,0.8166573504751258,152,152,0.5,0.9539473684210527,0.45394736842105265,0.993421052631579,0.6973684210526315,0.8552631578947368
10,0.9,128,2,0.0001,2,1,1,1,same,0.14375,2,0.8088366890380313,0.7403803131991051,0.8524608501118568,0.0,0.0,0.45,0.05,0.0,0.0,0.65,0.0,0.8305369127516778,0.732662192393736,0.9737136465324385,0.8025727069351231,0.7046979865771812,0.8428411633109619,0.7102908277404921,0.9725950782997763,0.5788590604026845,0.5973154362416108,0.8115212527964206,0.831096196868009,0.9563758389261745,0.8618568232662193,0.8014541387024608,144,144,0.5416666666666666,0.9513888888888888,0.5486111111111112,0.9444444444444444,0.6736111111111112,0.9166666666666666
10,0.9,128,2,0.0001,2,1,1,1,same,0.14375,3,0.7720201454952434,0.7232232792389479,0.859653049804141,0.0,0.0,0.45,0.05,0.0,0.0,0.65,0.0,0.8231673195299385,0.761611639619474,0.9328483491885842,0.5422495803021824,0.8002238388360381,0.846670397313934,0.7946278679350868,0.9496362618914381,0.38052602126468943,0.6446558477895915,0.8097369893676553,0.8310016787912703,0.9501958589815332,0.8371572467823167,0.8701734750979295,136,136,0.5,0.9632352941176471,0.5147058823529411,0.9632352941176471,0.6764705882352942,0.8970588235294118
10,0.9,128,2,0.0001,2,1,1,1,same,0.14375,4,0.7985442329227324,0.7849944008958567,0.8748040313549832,0.0,0.0,0.45,0.05,0.0,0.0,0.65,0.0,0.8174692049272116,0.713885778275476,0.9540873460246361,0.6690929451287794,0.8381858902575587,0.8465845464725644,0.7788353863381859,0.9501679731243001,0.6752519596864501,0.6741321388577828,0.8090705487122061,0.9143337066069429,0.9109742441209406,0.8689809630459127,0.8706606942889138,128,128,0.4921875,0.9609375,0.46875,0.96875,0.6640625,0.90625
10,0.9,128,2,0.0001,2,1,1,1,same,0.14375,5,0.7785994397759104,0.7281792717086835,0.8756302521008403,0.0,0.0,0.45,0.05,0.0,0.0,0.65,0.0,0.826890756302521,0.7215686274509804,0.9563025210084034,0.6173669467787115,0.7708683473389356,0.869467787114846,0.8196078431372549,0.9456582633053221,0.5585434173669468,0.44761904761904764,0.8089635854341737,0.911484593837535,0.9126050420168067,0.8722689075630252,0.8728291316526611,120,120,0.5,0.9583333333333334,0.475,0.975,0.6583333333333333,0.925
12,0.9,128,2,0.0001,2,1,1,1,same,0.1375,1,0.8555617663499162,0.8555617663499162,0.8555617663499162,0.0,0.95,0.15,0.0,0.0,0.0,0.0,0.0,0.859139183901621,0.786472889882616,0.9754052543320291,0.9155953046394634,0.7411961989938514,0.859139183901621,0.786472889882616,0.9754052543320291,0.9155953046394634,0.7411961989938514,0.859139183901621,0.786472889882616,0.9754052543320291,0.9155953046394634,0.7411961989938514,152,152,0.5592105263157895,0.9539473684210527,0.48026315789473684,0.9802631578947368,0.7302631578947368,0.6842105263157895
12,0.9,128,2,0.0001,2,1,1,1,same,0.1375,2,0.7381431767337807,0.6291946308724832,0.88165548098434,0.0,0.95,0.15,0.0,0.0,0.0,0.0,0.0,0.40883668903803133,0.7701342281879194,0.9871364653243848,0.5324384787472036,0.9921700223713646,0.15715883668903805,0.6700223713646533,0.9848993288590604,0.3338926174496644,1.0,0.9423937360178971,0.7835570469798657,0.9848993288590604,0.8288590604026845,0.8685682326621924,144,144,0.5625,0.9444444444444444,0.4930555555555556,0.9791666666666666,0.6875,0.8402777777777778
12,0.9,128,2,0.0001,2,1,1,1,same,0.1375,3,0.7675433687744824,0.7170677112479015,0.8899832120872971,0.0,0.95,0.15,0.0,0.0,0.0,0.0,0.0,0.24398433128147734,0.7722439843312815,0.9798545047565753,0.8617795187465025,0.9798545047565753,0.1208729714605484,0.6726357022943481,0.9848908785674314,0.8069390039171797,1.0,0.9485170677112479,0.7560156687185227,0.983212087297146,0.9210968102965864,0.8410744264129827,136,136,0.5294117647058824,0.9705882352941176,0.5220588235294118,0.9779411764705882,0.6323529411764706,0.8676470588235294
12,0.9,128,2,0.0001,2,1,1,1,same,0.1375,4,0.8957446808510638,0.7441209406494961,0.8956326987681971,0.0,0.95,0.15,0.0,0.0,0.0,0.0,0.0,0.8706606942889138,0.7513997760358343,0.9848824188129899,0.93505039193729,0.9367301231802911,0.17581187010078386,0.6382978723404256,0.9860022396416573,0.9232922732362822,0.9972004479283315,0.9456886898096305,0.7547592385218365,0.9837625979843225,0.9356103023516238,0.8583426651735723,128,128,0.5234375,0.9609375,0.5234375,0.96875,0.7109375,0.7890625
12,0.9,128,2,0.0001,2,1,1,1,same,0.1375,5,0.8894117647058823,0.7490196078431373,0.9001680672268908,0.0,0.95,0.15,0.0,0.0,0.0,0.0,0.0,0.8661064425770308,0.7226890756302521,0.9854341736694678,0.942296918767507,0.9305322128851541,0.15406162464985995,0.6633053221288515,0.9859943977591037,0.9450980392156862,0.9966386554621849,0.9484593837535014,0.7546218487394958,0.984313725490196,0.938375350140056,0.8750700280112045,120,120,0.5333333333333333,0.9583333333333334,0.5,0.975,0.65,0.875
6,0.9,128,2,0.0001,2,1,1,1,same,0.05,1,0.6816098378982672,0.6816098378982672,0.6816098378982672,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.11570709893795417,0.9055338177752935,0.9720514253773057,0.4795975405254332,0.9351593068753493,0.11570709893795417,0.9055338177752935,0.9720514253773057,0.4795975405254332,0.9351593068753493,0.11570709893795417,0.9055338177752935,0.9720514253773057,0.4795975405254332,0.9351593068753493,152,152,0.5197368421052632,0.8618421052631579,0.10526315789473684,1.0,0.5789473684210527,0.7960526315789473
6,0.9,128,2,0.0001,2,1,1,1,same,0.05,2,0.6721476510067114,0.6671140939597315,0.8477628635346757,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.13982102908277405,0.7511185682326622,0.9793064876957495,0.5777404921700223,0.912751677852349,0.08277404921700224,0.5945190156599552,0.9821029082774049,0.6840044742729307,0.9921700223713646,0.854586129753915,0.9395973154362416,0.9765100671140939,0.598434004474273,0.8696868008948546,144,144,0.5416666666666666,0.9166666666666666,0.4444444444444444,0.9791666666666666,0.6527777777777778,0.8125
6,0.9,128,2,0.0001,2,1,1,1,same,0.05,3,0.6823726916620033,0.6744264129826525,0.8570789031897034,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0710688304420817,0.8696138780078344,0.9876888640179071,0.5036373810856184,0.9798545047565753,0.027420257414661444,0.7274762171236709,0.9932848349188584,0.6273083379966424,0.9966424174594292,0.8119753777280359,0.9445998880805819,0.9927252378287633,0.6200335758254057,0.9160604364857303,136,136,0.6029411764705882,0.8382352941176471,0.47794117647058826,0.9485294117647058,0.6176470588235294,0.7720588235294118
